firstpost_date,content
1426085148,#Apple iCar rumour mill continues with Tim Cook avoiding the questions about Apple Car http://t.co/dWkxn8fCyP $AAPL $TSLA $ILHMF $LIT $TRRXF
1426850370,Kirill Klip.: Rising Chinese powerhouses in #lithium industry. #Tesla #Apple #iCar http://t.co/dFgA8vh0a9 $TSLA $AAPL $LIT $ILHMF $TRRXF
1426869577,International Lithium: Ganfeng Lithium currently has a market capitalisation of $1.2 billion https://t.co/wVm4tSb8eQ $ILHMF $LIT $TSLA $AAPL
1426374021,Apple iCar - This is the tectonic shift for our #Lithium industry: mass market for #EVs https://t.co/8wAIC9OHhH $AAPL $TSLA $ILHMF $TRRXF
1426006143,Tesla Motors +1.2% as Gigafactory comes back into focus http://t.co/Al90XYG0qy $TSLA
1426772593,$TSLA closed 192.5/90 short put spreads taken out Monday for .11 from .80 credit for +$690 per 10-lot.
1425463672,International Lithium and Ganfeng Lithium Commence Work Programs on the Avalonia and Mariana Projects. https://t.co/MkLqA5VXCI $AAPL $TSLA
1426553297,Nightly wrap up on its way . Solid job today . Have a sick migraine . Going to bed . http://t.co/tzn5UzFYgb $mela $tsla $ll
1425418975,RT @MarketWatch: Tesla investors should worry about these 3 things: http://t.co/WuKzZ3KBNa $TSLA http://t.co/IXbufyqHsw
1425260957,Weekend Review VIDEO $SPY $IWM $QQQ $AAPL $AMZN $BABA $BIDU $CRM $FB $TWTR $FEYE $CYBR $GOOGL $MNST $NFLX $PCLN $TSLA http://t.co/Oct7w3W70r
1426694867,"$TSLA #Tesla Fed watching, Alibaba lock-up expires and Elon Musk's driverless future http://t.co/NiNrpYquDW"
1426609701,@darkbluetrader Hey Dark thoughts on $tsla it hit your mark of mid 80s…any direction from here? I'm looking at the right shoulder to $205sh?
1425660016,@Kelly_Evans --Reuthers reporting delay in $tsla giga factory--fwiw
1426098385,Technology for electric cars is here based on Lithium batteries - now we need the mass market for EVs. https://t.co/vbUXeb7HZm $TSLA $AAPL
1425652901,Actives on open @CBOE: $AAPL $YY $TWTR $C $FB $TSLA $MNKD $BIDU
1426278641,Tesla Motors's buy rating reiterated at Deutsche Bank. http://t.co/kXGTPQ8O70 $TSLA #TSLA
1425398400,Race To The Trillion Market Cap - Apple’s Next Big Thing Might Be An Electric iCar.  https://t.co/2Ots8l0loj  $AAPL $TSLA $LIT $ILHMF $GM
1426603981,"TheStreet's Chris Ciaccia On Tesla: Updates, Range Anxiety Will Have Little Impact On Sales: 
Speaking ... http://t.co/nVY92xPtQB $tsla"
1425326025,"Lease don't buy an electric car! range loss 21% @ 57K miles (8% on first drive) is ""normal"" according to #Tesla $TSLA http://t.co/JYkRDpEVYn"
1426783807,"Elon Musk solves the vexing problem of EV range anxiety with an OTA software update, and $TSLA drops 3.35%. #schmucks"
1425660661,$TSLA flirting with bottom around $197 ? ? ? #investing
1426769204,NEVER MISS. @chessNwine: I analyzed $DWTI $JNUG $TSLA and much move in my video market recap from earlier: http://t.co/TS0SGRVbfa $DWTI $SPY
1426429898,"Huge week for #Lithium: Apple iCar, Warren Buffet BYD, Uber testing EVs in China and Chicago https://t.co/0HX8Hoh2Ql $AAPL $TSLA $LIT"
1425470007,International Lithium and Ganfeng Lithium Commence Work Programs on the Avalonia and Mariana Projects. https://t.co/C4jaZUPhlA $AAPL $TSLA
1425909279,Actives on open @ CBOE: $AAPL $AA $TSLA $FB $TWTR $AMZN $X $GILD $NFLX $C
1426535490,"Tigress CIO On Tesla: Range Is A Major Consideration For Customers: 
Speaking to Benzinga, Tigress Fina... http://t.co/hrl7AZIE1o $tsla"
1426083313,"$TSLA 185-190 LONG Term (starter 188.30 March 20 strike 195 @ 3.30 )
Target 1: 193 (Target achieved March 10,2015... http://t.co/YXeoG9sUfG"
1426198341,"Speaking of Morgan Stanley... #Tesla $1,900? Absurd! http://t.co/gqykaxx39a #ContrAlert $TSLA"
1426461588,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 23
1425670203,$TSLA --where there is smoke(delays-firings)----there is usually fire--or at least someone playing with matches
1426375361,"Rare Earth Elements: Simple Commodity Or Strategic Vulnerability?
  https://t.co/uyidEBt3J9 #REE $AAPL $TSLA $LIT $TRRXF $ILHMF"
1425581315,"Podcast: ""Avoiding Sick Stocks"" &gt;&gt; http://t.co/g68jAhcx52

#trading #stocks $XLE $XOM $GG $TSLA $X"
1426525984,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 274
1426093658,"$TSLA 185-190 LONG Term (starter 188.30 March 20 strike 195 @ 3.30 )
Target 1: 193 (Target achieved March 10,2015... http://t.co/VHbbekk2tr"
1426592083,Not Discounting Good News Is Creating Opportunities - Cramer's Mad Money (3/16/15) http://t.co/NzXx4weJpX $REGN $BMRN $EW $HAR $TSLA
1426701453,#Tesla to begin direct sales in New Jersey [Bloomberg]. $TSLA +0.79% at 196.28 #cars #EVs
1425563828,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 160
1426337812,Weekend market Update posted $SPY $IWM $TLT $UUP $TSLA $GLD $USO OTC Pink sheet stocks $VOIS $BRNW $MCGI $MGON... http://t.co/FfFC44f4fQ
1426595717,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 89
1425995039,Actives on open @CBOE: $AAPL $NFLX $TWTR $TSLA $C $FSLR $F $AMZN $PBR $MCD
1425791885,"@cleantechnica @kirillklip @Sufiy @hiqapbattery 
@TeslaMotors + @solarcity = #GigaLithium 
$TSLA"
1426246527,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 57
1426626903,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 398
1426266134,"""WAS THAT A GOOD WAY TO AVOID THE QUESTION?"" - Apple's Shareholders Really Want Tim Cook To Buy Tesla.  https://t.co/8wAIC9OHhH $AAPL $TSLA"
1425996022,Actives on open @ CBOE: $AAPL $NFLX $TWTR $TSLA $C $FSLR $F $AMZN $PBR $MCD
1426348686,International Lithium Corp. and Ganfeng Lithium Commence Work Programs on the Avalonia and Mariana http://t.co/RYdr0VmsNN $TSLA $LIT $AAPL
1425848691,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 11
1426861621,"$TSLA 

Video: Time to hit the brakes? http://t.co/XrVpGm5BnT 

Convo led by #AlwaysAwesome @MelissaLeeCNBC  via @Powerlunch"
1426268446,Kirill Klip.: Energy Storage - Building a Better Lithium Battery. http://t.co/3NifA3Tk2L $LIT $TSLA $AAPL $ILHMF
1426517841,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 220
1426498824,AppleInsider: Investigative Report On Top-Secret #Apple Electric iCar.  https://t.co/cB0dTlP3ZB $AAPL $TSLA $ILHMF http://t.co/wsGzDiaj6qm
1425471609,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 60
1425366110,"“@iimag: ""#Tesla is a firm that is clearly helping reshape its industry"" http://t.co/VPUtzc2cN8 $TSLA http://t.co/lOtD8vWsND”"
1426537486,International Lithium: ”The exploration at Avalonia continues to reveal more promising indications …“ https://t.co/gS9HVXLP39 $TSLA $AAPL
1426376168,It’s 2009 all over again! Warren Buffett stepping into the Lithium Battery Race: https://t.co/0HX8Hoh2Ql $AAPL $TSLA $LIT $ILHMF $TRRXF
1426870155,Ganfeng Lithium is financing J/V projects with International Lithium in #Argentina and #Ireland https://t.co/UbThlPCFgR $TSLA $AAPL $LIT
1426513450,#Apple Electric iCar: How to invest in #Lithium? Just follow the money: https://t.co/MkLqA5Eme8 $ILHMF $TRRXF $AAPL $TSLA $LIT $SQM $FMC
1426514869,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 187
1425920719,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 277
1425833339,"$TSLA Elon Musk tweets: 
""Elon Musk17m ago
Media reporting solely off random job ads board in Reno that we did... http://t.co/a05ood2CHe"
1426277821,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 276
1426524375,Powered By #Lithium: Formula E The Story So Far. https://t.co/lllSLJbajw $AAPL $TSLA $LIT $ILHMF $TRRXF
1425193441,"@ILCtsxv +20 
The Surging Global #ElectricFueledVehicle Industry + 
#GigaLithium 
$TSLA"
1425386555,The Materials Science of Lithium-Ion Batteries.  https://t.co/6b2HfdHOVc #Lithium $ILHMF $LIT $AAPL $TSLA
1425680128,Tesla Motors given $325.00 PT by Dougherty  &amp; Co. buy rating. http://t.co/nclhZhQ3Fu $TSLA #TSLA
1426423909,"Project Titan, SixtyEight &amp; SG5: Inside #Apple's top-secret electric car project  https://t.co/cB0dTlP3ZB $AAPL $TSLA $ILHMF $TRRXF $LIT"
1426781122,RT @RANsquawk: The $TSLA presser begins...
1425674056,I see even $TSLA did nearly a 50% drop in it's first year...but Tesla is 'special' so if it fails support @ 180...a revisit to 120 is doable
1425585143,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 363
1425856303,"@stacks1274 @Factfinder and the irony of $TSLA Gigafactory will need 500 forklifts for new factory, will """"Fool Cells"""" be used for Reno?"
1426085205,#China: Boston Power is building its own Megafactory to produce #lithium batteries https://t.co/OKoYLP7Ef5 $TSLA $AAPL $LIT $ILHMF
1426348409,International Lithium develops #Lithium projects in #Ireland and #Argentina https://t.co/MkLqA5Eme8 $TSLA $AAPL $LIT $ILHMF
1426167885,Actives on open @CBOE: $AAPL $C $PBR $POT $MRVL $AMAT $MSFT $TSLA $X $TWTR
1426255228,Actives on open @CBOE: $AAPL $TSLA $TWTR $INTC $CTL $CRM $FB $GOOG $AMZN $PBR
1426686058,Actives on open @ CBOE: $AAPL $GDP $TWTR $WMT $MU $TSLA $KO $FB $ADBE $HD
1426539091,"Ascendiant On Tesla: Limited Energy That Can Be Put Into A Battery: 
Speaking to Benzinga, Ascendiant C... http://t.co/nabF9yTRpq $tsla"
1425698688,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 419
1426076166,@tim_cook said that Tesla is alone among major car manufacturers in not supporting #CarPlay $aapl $tsla. Something huge is afoot.
1426709593,"How Much Can Tesla 'Push The Envelope' On Battery Technology With Software?: 
Tesla Motors Inc (NASDAQ:... http://t.co/PFHSGzVyIN $tsla"
1425673126,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 349
1425576990,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 276
1425515390,$TSLA received a new alert. Find out why at http://t.co/nZwqReM0tj #stocks #daytrading #trading #mkt  #NYSE #NASDAQ #markets 478
1426678782,International Lithium: Europe is the very important export market for Ganfeng Lithium https://t.co/O50zHBQKh9 $ILHMF $LIT $TSLA $AAPL
1426853874,Warren Buffett In Lithium Race: China's BYD Electric Bus Operation Around The World.  https://t.co/yELSyKWDer $TSLA $AAPL $LIT $ILHMF
1426448498,Kirill Klip.: Warren Buffett In Lithium Race: China's BYD Electric Bus Operation Around The World. http://t.co/I2fI0W4YLA $TSLA $AAPL $LIT
