firstpost_date,content
11-03-2015,Heads up! We'll be on w/ @HamzeiAnalytics @GregGuenthner @dannyneiman talking $AAPL $SPY $BABA $UWTI on today's show http://t.co/LUPGTd2abt
11-03-2015,#Battery Wars: Boston-Power Aims to Rival Tesla With Gigawatt #Lithium Battery Factories. https://t.co/vbUXeb7HZm $GOOG $TSLA $AAPL
10-03-2015,"I am shocked - nobody here wants a $17,000 rose gold $AAPL watch???"
19-03-2015,Ladies and gentlemen...America's favorite morning finance linkfest is now live.   http://t.co/2L54DpoTrH  $GS $AAPL $IWM $DIA $SLY
10-03-2015,People are freaking out over the new undeletable advert Apple sneaked onto their iPhones $AAPL http://t.co/PdCJSwf6T1 by @jamesliamcook
09-03-2015,A Comprehensive Preview Of Apple's #SpringForward Event $AAPL #AppleWatch http://t.co/xBOh5TWKbv
13-03-2015,Will the #AppleWatch actually make it easier to pay for things? $AAPL http://t.co/DhcDd6AMth
06-03-2015,"reminder, with $AAPL joining the Dow: The Dow Jones Industrial Average Is a Horribly Constructed Index  http://t.co/3z5QILDXsS"
21-03-2015,Someone wanted the hell out of Apple $AAPL today. Woof. http://t.co/jULIfCF1PC
10-03-2015,You're just too old if you don't get the Apple Watch http://t.co/y40lYgw5kb $AAPL via @BrianSozzi
07-03-2015,Heading to @CNBCClosingBell LIVE 410 w/ @Kelly_Evans re $aapl $dia chg history. Drops done better but $aapl add boosts #DJIA/mrkt ST
11-03-2015,Apple draws so many shoppers its stores single-handedly lift sales by 10% at the malls they operate in: http://t.co/2OpIkLcTHL $AAPL
16-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/6jRF7mixl5 http://t.co/lyfbUAhb6e
12-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/6jRF7mixl5 http://t.co/3zhTvFUiki
11-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/6jRF7mixl5 http://t.co/okCADO4cM1
05-03-2015,RECAP: $NFLX very volatile on comments out of MS conference initially then lower a bit on talk of an HBO and $AAPL TV deal
03-03-2015,"In Q4, Samsung lost No. 1 position to $AAPL in global smartphone market: http://t.co/iDl07mHl5V"
10-03-2015,RT @RANsquawk: Loving my Apple Watch $AAPL http://t.co/c75QFoDSS3
14-03-2015,"They never ever learn, openly bet against $AAPL like this  http://t.co/3kHnozBf5M http://t.co/z5HGbAbfa8"
18-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/6jRF7mixl5 http://t.co/yBFayeDCik
17-03-2015,$AAPL Is Undervalued in One Image #CML  Chart --&gt; http://t.co/bUOKn67R7A http://t.co/Gs2aQNosG7
20-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/fYxtgELC6G http://t.co/fEmwJr1tvZ
09-03-2015,"Apple Watch event: What it has, what it does, do you need it? http://t.co/wvH8vj3IdG $AAPL http://t.co/9HzODJNgla"
20-03-2015,Here's Why The Next 5-10 Years Are Crucial For Apple $AAPL http://t.co/oYPGqvOjdh
10-03-2015,$AAPL reacting well so far to the #AppleLive event http://t.co/IZp2lU90iM
13-03-2015,Did Intel Just Take A Bite Out Of Qualcomm? http://t.co/HiXt0wkfRr $AAPL #APPLE $INTC $SSNLF $QCOM
15-03-2015,PR: Introducing the NEW @daskeyboard 4 Professional for Mac $AAPL http://t.co/h6V22lmOEi http://t.co/JwYODUN88B
03-03-2015,Apple stock is making regular Americans rich. Did you buy? http://t.co/ndB0Y4H8Ef $AAPL http://t.co/HWMP31HLqE
17-03-2015,$AAPL making it even easier to cut the cord!
10-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/6jRF7mixl5 http://t.co/ua3I9C0hcq
09-03-2015,15 hours... $AAPL http://t.co/ya50wjDy6f
17-03-2015,Apple to start streaming TV service - WSJ WATCH: http://t.co/9RmvpcnrB4 $AAPL
02-03-2015,Hope I win this #iPad mini from @ValueWalk! $AAPL http://t.co/ajWT9leRbM http://t.co/YMdOajjAQO
09-03-2015,http://t.co/ObUXYZFw6p  $AAPL here is a watch strap that costs $$$ but will more than double #applewatch battery life.
17-03-2015,$AAPL - You heard it here 1st. $AAPL is starting a space/satellite division!!!
10-03-2015,700M iPhones sold. What was level before iPhone 6? $AAPL
04-03-2015,10 Apple Experts You Need To Follow On Twitter cont: @LaMonicaBuzz @codywillard @Carl_C_Icahn $AAPL  http://t.co/Oe6WuMUyRs
18-03-2015,$AAPL Apple Is Out to Blow Up the Cable TV Model http://t.co/iXrDV1M2ez
03-03-2015,Check out these gains! How are you invested?? $mnst $gmcr $aapl - h/t @Brady_FBN http://t.co/FEhTsYeOfs
13-03-2015,$AAPL updated chart with pivot points. http://t.co/SVPhV9JZgJ
05-03-2015,Okay you REALLY need to watch this Apple Watch video $AAPL h/t @NelWang http://t.co/UleyAJShEN
07-03-2015,Why $AAPL Just Became Dow-Worthy ~ http://t.co/RQ2otr2eYe #Apple #AboutDamnTime
06-03-2015,"""There are more basic things $AAPL needs to do before it can get into search."" Gene Munster on #PreMarket Prep: http://t.co/TejQxVnsGV"
02-03-2015,$AAPL about to scream up.
12-03-2015,JP Morgan Weighs In On Apple-Intel Chip Rumor $AAPL $INTC  http://t.co/aU7RUjL2AV
04-03-2015,Apple hits $1 trillion when this happens (Photo: AP): http://t.co/jBmcH8JYfn $aapl http://t.co/91uICJ86G9
04-03-2015,""" $AAPL manages expectations better than any other company out there."" @adamsarhan on #PreMarket Prep show: http://t.co/UlZALW4zvy"
11-03-2015,"While $AAPL Apple swings for the fences, $MSFT Microsoft tries to hit for average http://t.co/RkDxQ5APJ6"
09-03-2015,Apple Watch Price Predictions $AAPL http://t.co/xqxDX8Jsov #springforward http://t.co/MPZmThmUEp
16-03-2015,Trade $AAPL Apple CFDs. Long or short. From 5% margin. See how CFDs compare against Shares. Low comm. Trade in mins. https://t.co/68fcZWQLtH
16-03-2015,$AAPL added to $DJIA after close 3-18 replaces $T
09-03-2015,#AppleEvent: Here's What The Social Media World Is Saying $AAPL http://t.co/G40Offt5VF http://t.co/CaicEnIMT3
06-03-2015,Report: Apple Pay System Hit By 'Wave Of Fraudulent Transactions' $AAPL http://t.co/vle7cEcGe3
18-03-2015,362 companies in $SPX (72% of the index) participated in buybacks in Q4. Apple $AAPL Was Largest Spender http://t.co/8Vj7uRGLcV
12-03-2015,The Apple Watch will be a nightmare for driver safety: http://t.co/Zhltm82nGy $AAPL
04-03-2015,Apple worth $1 trillion: here’s how it could happen. $AAPL via @mattkrantz http://t.co/K9xyTFLqgh http://t.co/bI8H4n6VAe
05-03-2015,RT @TALENTEDBLONDE: Photo: Page 279. Vogue March 2015 http://t.co/ePCZW3VxQv  $AAPL  always Apple
10-03-2015,I wonder what the margins are on the Apple Watch Edition $AAPL
10-03-2015,Apple Declares Death To All The Ports http://t.co/sXKiDBOyej via @techcrunch $AAPL
13-03-2015,$AAPL Put Ratio Delta went negative… which is nice.
09-03-2015,Note $AAPL leaving $SPY soon (mid-March) doesn't help either....
19-03-2015,Apple may not have to worry about getting NBCU content on its TV service thanks to terms of $CMCSA-NBCU merger. $AAPL http://t.co/Qs9tquFWzm
04-03-2015,BlackRock and Vanguard Step Into Activist Investor Ring http://t.co/2Y38MY68ux $BLK $AAPL $DOW http://t.co/loZlKUC2hl
10-03-2015,iWatch up to 10k 👎 $AAPL
18-03-2015,Is Apple doing to the cable bundle what it did to the album?   @WaltBTIG on @CNBC this am: $AAPL http://t.co/YEPeZhi8Uk
10-03-2015,$AAPL new ResearchKit: Disruptive force in R&amp;D or flashy red herring? - http://t.co/6GX2tYoIfs by @DamianFierce
10-03-2015,$AAPL LOD
21-03-2015,"Apple TV to debut with Siri, App Store in June ---&gt; $AAPL  http://t.co/hEE2BzWL5L"
17-03-2015,iBond - The Next Big Catalyst For Apple? $AAPL http://t.co/xRumA691iD @ReconKevin http://t.co/NXQzsasjgR
11-03-2015,"ICYMI: Tim Cook Sidesteps Potential Apple, Tesla Tie-Up $AAPL $TSLA http://t.co/x1pB2QuLSr http://t.co/TtU6xVNj02"
10-03-2015,$AAPL where you get less but we charge more.  Love it.
13-03-2015,Why Is Apple Making A Gold Watch? http://t.co/7u2LwqqBaM $AAPL #APPLE
11-03-2015,Apple's Most Brilliant Move Is Not The Watch http://t.co/mPzuaDU8NI $TWX $AAPL
16-03-2015,Did you listen to @NicoleLapin @RedDogT3 @DavidAltonClark talking $AAPL $TSLA $SLXP $NFLX #finance &amp; more? https://t.co/IY0PqznVkf
19-03-2015,Blogging Options: CBOE Morning Update 3.19.15 $AAPL #EBAY http://t.co/8iIKJxyiEP
10-03-2015,"Apple Springs Forward with Details on Apple Watch, New MacBook, HBO Now $AAPL http://t.co/PAFQ7W1haj http://t.co/8pNBYt1mvk"
15-03-2015,Those eyes . A love story http://t.co/MQsrRjUqTu $spy $aapl $crmd
